Coverage_%,Accuracy_ScoreGap,Accuracy_MaxScore,Accuracy_Random
24.927745664739884,28.405797101449277,23.18840579710145,28.405797101449277
25.0,28.32369942196532,23.410404624277454,28.32369942196532
25.072254335260112,28.24207492795389,23.34293948126801,28.24207492795389
25.14450867052023,28.160919540229884,23.275862068965516,28.160919540229884
25.216763005780347,28.08022922636103,23.20916905444126,28.08022922636103
25.289017341040466,28.000000000000004,23.42857142857143,28.000000000000004
25.36127167630058,28.205128205128204,23.646723646723647,28.205128205128204
25.43352601156069,28.40909090909091,23.579545454545457,28.40909090909091
25.50578034682081,28.611898016997166,23.79603399433428,28.611898016997166
25.578034682080926,28.53107344632768,24.01129943502825,28.53107344632768
25.650289017341038,28.732394366197184,23.943661971830984,28.732394366197184
25.722543352601157,28.651685393258425,23.876404494382022,28.651685393258425
25.79479768786127,28.57142857142857,23.809523809523807,28.57142857142857
25.86705202312139,28.77094972067039,24.022346368715084,28.77094972067039
25.939306358381504,28.690807799442897,24.233983286908078,28.690807799442897
26.011560693641616,28.61111111111111,24.166666666666668,28.61111111111111
26.083815028901736,28.53185595567867,24.099722991689752,28.53185595567867
26.156069364161848,28.45303867403315,24.30939226519337,28.45303867403315
26.228323699421964,28.37465564738292,24.242424242424242,28.37465564738292
26.300578034682083,28.296703296703296,24.45054945054945,28.296703296703296
26.372832369942195,28.21917808219178,24.383561643835616,28.21917808219178
26.445086705202314,28.415300546448087,24.59016393442623,28.415300546448087
26.517341040462426,28.337874659400548,24.52316076294278,28.337874659400548
26.589595375722542,28.532608695652172,24.456521739130434,28.532608695652172
26.66184971098266,28.72628726287263,24.390243902439025,28.72628726287263
26.734104046242773,28.64864864864865,24.594594594594597,28.64864864864865
26.806358381502893,28.84097035040431,24.797843665768195,28.84097035040431
26.878612716763005,28.763440860215056,25.0,28.763440860215056
